9153	230	12949
901	161	8882
10970	96	10801
9518	166	9065
3727	10	988
10282	3	1638
10564	232	5818
5375	187	4355
11666	85	9771
11407	13	12538
4894	206	9835
618	11	1166
5381	89	3227
4712	68	10671
3747	3	6067
1169	170	1201
7387	87	4083
10483	188	9788
5098	9	10873
823	140	10138
349	66	4541
2536	191	6123
5613	158	592
12411	96	9565
6275	60	6275
11835	68	5913
13527	12	1979
4628	55	4628
6887	96	10394
3776	128	4503
5216	190	9353
13339	158	3243
7772	10	8822
3617	12	5961
662	12	531
6530	124	7932
14462	50	10169
2393	168	10537
11825	89	10695
8500	154	7742
10995	9	1268
8218	60	8218
2681	156	7645
12982	68	6849
9436	85	12772
156	87	4083
2702	12	2720
908	131	4372
3242	188	9788
10553	86	4355
10842	10	14035
12854	96	12748
12345	94	8845
4566	10	4567
6523	4	4467
7309	96	10394
3865	58	13002
9534	140	11570
8701	10	9611
11339	68	815
2623	191	4398
3610	68	1971
4856	13	13540
5547	200	11687
6595	9	1940
3637	201	789
13438	234	11851
11324	191	4398
1549	58	6755
9606	3	7109
3175	9	5201
9296	191	4398
5420	191	13865
385	96	10801
10836	39	10537
12506	11	1516
9082	183	196
1866	191	733
9846	110	11087
6875	183	3373
379	96	9788
9147	68	11496
10394	129	14364
10882	96	3149
11955	14	6475
6311	230	8984
2513	96	6122
2728	148	977
13037	202	5785
6822	3	9626
2897	188	4460
7350	165	10667
4343	181	2672
6882	187	4355
8691	68	9980
5127	96	11515
7074	11	10915
9517	158	13337
12480	191	733
13037	203	9462
13210	11	9584
3722	12	14034
13530	96	8941
11225	10	922
12511	68	10522
3429	9	1940
12464	92	514
6197	166	8119
6828	10	13032
1153	68	131
10531	6	8629
8799	96	7127
4183	10	11076
3890	10	6697
3367	12	2238
12072	0	8872
1224	89	10656
3018	63	10537
7340	12	6542
2233	12	8604
4455	68	11803
1501	74	4691
10452	191	4443
9680	225	9588
825	191	13811
1320	212	8115
11414	4	10031
10047	96	10801
13182	3	11825
9248	166	6122
8832	12	3973
7769	11	4505
10344	3	9845
6794	12	5148
7501	210	9988
762	10	425
510	10	7087
13947	11	5818
5477	190	5515
11018	10	6958
4357	52	5773
3316	32	915
12264	138	10537
11733	96	6538
9482	191	1030
1177	13	4722
9647	50	10169
1595	85	2296
11600	120	11599
2718	188	4460
64	89	10098
10807	96	7450
4200	157	9600
5960	12	3543
1241	56	1090
9237	93	701
10303	199	4695
10964	85	1729
5155	232	878
1274	5	242
14387	127	12947
1856	85	5921
1369	148	977
7477	159	2093
5818	230	7184
11160	96	6530
4671	10	3429
575	191	733
1190	190	2958
4580	115	6563
8744	39	10537
1425	9	7046
12346	82	12439
2680	175	11999
2368	128	2333
3644	96	13185
1773	210	8957
5911	52	5496
13703	138	10537
9454	12	9927
9593	85	9093
8939	227	12424
12720	128	7384
7892	199	4695
8351	56	5735
1318	11	12637
3280	13	5272
6507	5	10531
2489	50	10169
11913	68	10563
8853	10	4459
2734	9	1232
387	52	349
3649	4	1492
6470	93	703
10869	5	12820
6504	85	9771
8514	108	8232
11168	3	10449
4514	9	1351
1098	57	1784
2827	148	5613
11827	6	2741
10124	11	7169
11417	85	7793
3240	149	12039
5746	188	5623
10041	32	7272
4668	5	4970
13233	126	13233
5911	52	10065
13146	131	5901
9257	148	6923
12540	3	4204
12518	13	10583
3311	56	9988
7654	191	11858
11838	96	11316
9522	88	3852
9608	115	2421
4752	3	7276
3542	186	8667
12475	10	3759
510	10	12863
9188	10	8926
8363	10	5474
10471	152	8500
10811	28	6732
13278	47	1382
2249	10	2074
9258	191	4443
6194	85	7701
13940	3	14413
3427	100	6815
5878	10	7004
6281	86	4355
13875	128	13877
453	159	53
1986	219	13450
14022	14	10060
9375	86	4355
9248	166	9792
10151	10	3471
2489	56	9988
5766	61	7353
3911	80	3962
10926	189	12141
5268	73	11989
6542	100	11939
3986	209	3284
11501	140	11854
9097	68	3004
5818	230	10214
2149	186	5422
4892	3	11791
10686	33	3941
10287	187	4355
10344	3	1195
4357	52	4507
11527	166	11316
14076	89	10695
5930	188	10394
4147	68	4690
1452	73	10394
6966	221	6163
9281	15	9778
12685	189	3962
10547	7	8830
9730	191	1370
4744	187	6930
10689	85	3237
7521	86	4355
684	9	1205
9916	226	10394
9589	95	3931
9302	200	4695
9759	52	8241
11228	196	1553
7077	32	322
13138	68	8797
7529	10	4183
5002	14	851
1392	158	5613
3055	31	4384
387	54	9275
3866	212	7098
2308	60	2308
10724	127	12947
4607	59	3548
5689	176	12926
11080	96	9788
5230	209	4176
10658	167	98
11799	183	3151
2813	39	2179
9203	193	451
1245	5	242
11834	68	7285
3001	188	4460
2965	200	3986
9063	33	7191
3846	95	3931
12928	156	458
4026	199	4695
7756	12	6071
8491	61	7408
9563	131	12580
5275	3	2462
10012	99	8049
8721	68	9425
10380	140	10496
3186	191	13811
8678	96	12895
11644	96	523
8328	210	12956
4383	9	12538
5098	10	4540
6420	140	7038
2182	10	13138
2533	171	12250
7543	100	1459
5369	10	10767
14143	131	4549
4262	5	2994
11516	129	1154
11691	96	5838
1250	196	7838
13089	11	8037
927	158	5613
3458	57	8330
2707	9	1232
4834	226	9788
9119	9	11797
12590	73	10394
14369	149	12391
645	10	10440
12617	13	13182
3461	211	4311
1214	50	10169
4109	11	5568
6061	9	7965
3048	10	10151
8849	11	5499
3239	10	4557
11730	96	11443
11687	209	10398
11641	129	2059
1401	171	5462
9771	140	10786
1152	56	7542
3103	140	13951
166	10	1867
11854	86	4355
8621	189	6286
12806	12	6356
6379	140	10403
11993	28	5922
11687	209	5699
3748	4	5814
3055	68	8866
2151	9	7965
8075	129	11777
12650	83	11327
3634	89	490
7942	75	9788
1232	4	5384
12719	96	7396
6635	85	9771
67	83	11327
10782	10	7763
9788	129	2964
8451	96	8896
6954	159	2243
8424	186	8667
9011	10	8527
14232	131	4269
1631	109	1632
10869	4	5276
10525	85	5921
6743	10	4540
11930	143	11651
12359	159	2702
9227	188	10394
9577	190	14427
11815	14	8274
6530	163	14239
12463	96	9893
12677	189	7450
12558	4	9185
14257	32	2770
5891	85	11147
10530	234	430
10991	143	8965
14000	106	216
11235	68	7609
8799	96	9201
3060	12	1855
1137	186	5422
13969	236	7577
12081	106	8232
4744	186	5422
9859	50	10169
8980	191	11858
293	190	9252
12668	191	1370
7309	80	7450
11096	7	10915
14015	10	3324
1120	12	11638
7282	96	8882
14016	50	10169
12228	199	4695
2790	129	3946
13580	196	7838
8622	188	10394
3046	230	2492
10053	96	6529
4241	10	7825
12676	68	7777
13408	107	7332
9522	89	11315
10736	209	6320
4575	71	9689
3986	209	789
333	191	11251
5740	189	7687
7116	89	3227
980	5	5362
13422	189	7922
12502	140	4827
5123	89	10695
1326	5	13124
12861	14	5973
12508	14	6535
10874	200	4695
12013	10	149
8689	106	7717
917	190	14169
9812	89	11315
4501	85	7793
11195	173	2120
3095	167	13218
641	9	12549
11941	68	11081
5023	192	11222
11111	6	5082
10943	150	1371
4822	9	9516
4309	209	12010
6538	176	900
5488	157	2924
10896	134	10537
6275	59	9568
13924	86	4355
10414	11	4931
14400	157	13340
669	85	1696
549	96	10394
10248	96	9565
13339	158	11072
7867	6	8090
266	50	10169
7215	96	2195
14025	89	11859
7068	68	572
2808	158	14400
10394	129	13498
5498	230	5805
3363	85	7792
8274	12	10254
9607	201	2989
1761	58	6825
9016	191	10490
3941	33	12746
13623	128	13617
6875	183	13286
8395	128	7132
13339	157	3682
2255	78	10537
12313	156	4210
4565	10	4566
12585	150	5855
9551	96	9788
12383	96	8499
2708	10	2725
7587	4	1161
723	11	12063
5474	9	10865
8430	3	10682
11415	4	1780
10772	87	4964
7450	129	4341
5490	5	12625
10892	212	7585
10908	54	1153
12063	227	1777
997	10	5251
12477	178	5024
1831	50	10169
12728	11	481
11198	133	4541
6140	157	13340
927	154	689
10273	199	5038
8892	149	316
628	149	2662
2484	6	11834
7302	188	10394
10268	68	6622
13894	139	14194
3986	209	5681
10657	58	8485
10908	53	1989
12765	6	4804
14279	68	7457
11374	96	9788
12990	128	13081
10154	149	8818
3642	0	1123
9246	191	4398
12375	10	9205
4342	5	1255
3709	10	12297
2842	12	11058
1094	52	14287
12771	200	4695
6928	188	10394
10658	167	14243
13895	131	4372
8892	149	6997
12724	12	12725
942	234	1701
2556	11	12491
5190	40	14361
11868	12	3685
3103	140	5013
12411	96	1313
6279	73	9788
10345	3	3193
243	183	7820
847	58	8485
10574	6	5474
9729	200	5038
11691	96	6530
10199	86	4355
8082	137	7608
5846	166	9207
8892	149	5159
10871	159	2000
2506	187	4355
3103	140	8752
5614	188	11501
5392	76	10014
12705	68	3838
9935	10	9779
2774	191	4398
105	149	2384
415	11	92
10625	3	1306
1022	113	8694
1470	100	9593
1068	199	3986
4854	96	9201
12928	157	2681
2791	39	10537
8094	191	13865
1306	14	8296
5201	3	11404
9861	58	1990
5613	156	2431
4505	227	1465
927	154	2498
12558	3	13964
12523	68	4268
12034	13	8035
4747	210	8957
6162	34	3480
9067	190	5462
9759	52	7666
1804	50	10169
9055	68	10970
4656	191	4398
9430	191	1370
12647	89	11315
1660	148	1722
13339	157	5613
646	68	12400
4811	10	6731
13462	10	4152
5502	59	10118
2896	186	5422
11603	85	4499
4855	4	529
10064	117	8882
13102	157	11847
11943	85	4698
9738	191	1370
9347	12	7997
1974	68	2289
8689	177	10072
5689	128	617
14388	131	4372
52	13	4292
4409	58	4584
10649	3	8749
10863	192	2003
6798	12	10309
11304	191	10490
9630	166	11502
11690	10	4745
2816	58	1226
9986	9	4238
1239	12	10227
6506	96	715
13120	96	5178
2770	68	3765
505	59	742
7221	9	11952
8776	166	5838
3864	9	1205
3341	191	4443
7363	66	10537
12515	85	1777
2738	9	6483
698	52	3005
10927	96	11316
5613	155	7667
7682	136	6530
14311	129	11617
9399	68	7775
8147	177	11508
4920	3	2064
4701	159	4703
9163	186	8667
410	50	10169
8887	113	7168
11604	85	4499
5941	191	1370
10394	124	13631
6192	13	13182
7872	157	12479
11494	4	8754
6466	35	5469
6879	115	6036
8676	3	11732
7652	9	4233
9717	108	8233
1580	147	11220
6934	96	12984
8190	32	7681
3898	157	2669
5810	115	11438
11846	158	927
1908	10	645
14290	126	14290
1943	178	1550
9160	191	4398
2623	68	6750
9295	166	9788
13244	185	12340
10931	68	6985
7068	190	2051
9295	166	3776
11771	178	6105
1045	3	11023
10530	234	10431
5275	3	12868
13364	129	14150
3708	86	4355
3820	10	8106
2820	188	10394
12848	118	9145
25	115	11840
3218	196	7838
2936	9	11181
1094	52	14437
7585	209	8033
1231	6	2730
11497	12	4455
4314	188	10394
2529	10	10440
3857	186	8667
626	149	13
8135	9	10612
1846	68	8966
8360	219	7753
13444	222	3430
8500	154	12587
14314	125	13840
10394	129	3680
10658	166	2195
13339	156	7974
9275	192	13267
13757	128	13756
2140	188	9788
598	123	4355
8165	93	703
6743	68	12753
591	133	10537
13924	85	8435
3484	4	1101
11571	231	11348
4956	3	3908
11080	92	12443
12883	96	6567
2710	9	1299
6317	87	10996
5038	209	6298
4822	11	6599
7048	148	13339
10595	10	8365
5613	157	6058
7146	24	1840
12047	212	4872
11678	15	11667
590	134	10537
1491	12	12672
11332	12	11379
5158	96	9788
545	86	4355
6845	89	3227
8960	189	1131
4829	149	6037
10084	134	10537
387	52	13926
11036	7	10178
13340	154	14085
5911	52	5771
6539	108	7660
1262	9	7587
149	10	5213
10633	5	11361
8096	205	3003
8391	68	5005
1193	13	10865
4642	10	7087
11076	191	4512
8282	14	460
161	111	3180
5413	187	4089
5038	209	4052
5647	115	12663
11723	33	8054
977	157	12928
3472	178	4142
6358	11	7125
665	13	10399
7162	183	5375
8903	151	793
10343	176	8262
9521	92	4522
8082	129	2332
6459	96	11316
11195	57	8330
8479	10	11727
10394	129	12651
5513	10	532
7002	151	4478
9949	180	12301
2933	190	9905
12388	96	8075
7887	10	4172
4919	230	7087
2956	12	12061
8586	176	7466
11512	191	159
4504	59	11041
369	186	8667
6209	210	1090
11353	96	11502
7006	12	5516
7872	155	13339
9788	137	5861
3681	196	7838
7582	200	11687
8691	10	7699
5044	8	4878
8869	10	10201
12758	141	7128
4118	93	7061
1351	5	7999
7985	85	4698
12350	14	4090
5744	74	3931
5406	11	10411
8549	218	11502
10872	3	10228
5293	196	7838
5247	123	8763
6275	59	9452
12662	85	13467
5414	148	7872
8815	85	6261
5187	149	2027
8976	10	4431
9672	39	10537
10007	131	4269
1176	230	6321
5273	3	11950
9383	191	10490
11951	206	12943
9211	96	477
753	85	3237
11346	150	12507
2285	209	4743
4909	96	8483
5269	3	8240
5482	98	6924
6151	192	11222
10175	89	3008
10532	106	2958
8590	150	8892
11730	96	11515
11639	10	8581
11414	4	6785
3484	5	2994
12740	55	12740
5002	13	5299
7588	13	12099
12538	3	11266
628	149	9064
2436	68	10203
9390	7	12739
10037	11	12199
1331	10	6048
4386	186	8667
1484	9	10612
2465	74	3931
6957	9	5220
1285	59	2133
3934	79	8844
8751	230	8857
7162	183	2971
6533	9	3482
6585	147	12095
11045	9	10865
133	191	7359
5879	85	9093
3644	96	8499
5576	10	1900
5117	95	3931
7758	135	10537
7756	192	11222
8594	11	10959
6923	156	12002
14416	93	8476
2999	58	4425
8977	17	2239
5375	196	7838
8627	232	7911
10802	68	8019
2990	232	5950
5920	10	9257
4401	3	8799
10394	129	10498
6647	189	11420
1218	14	6272
3910	74	9377
7755	11	12882
1665	109	1626
10807	13	12558
1130	128	11541
12316	198	4417
564	9	12486
13286	68	7607
14024	86	6930
6542	173	2120
10587	4	2213
5968	180	7735
9442	3	2502
6416	6	762
3982	59	10465
1629	109	1625
758	50	10169
508	9	6822
13577	10	13948
5248	191	4398
3384	12	722
12455	96	10394
355	50	10169
11405	13	13940
1922	187	9100
2390	209	8249
577	10	8960
12550	5	7867
12138	96	11515
8775	149	6802
392	186	8667
9604	166	5623
12568	68	2338
4634	185	9861
7946	230	4282
1096	89	11859
4993	87	2070
5353	96	8882
11559	9	8704
6248	191	13811
8015	191	4742
14236	11	5448
12531	6	2476
11619	68	1708
722	12	742
9506	95	4691
13575	13	13401
7427	50	10169
3898	156	11519
2582	12	13247
10895	52	9822
1850	9	10355
8561	10	6794
10228	85	7792
7025	85	12581
12330	92	12311
4829	149	316
4917	96	9088
7815	85	4499
14359	183	3426
13449	190	5462
7965	3	13229
546	68	3350
2081	78	10537
8646	199	5038
6019	196	7838
5613	154	2686
1095	39	10537
10849	9	13940
8844	11	5353
7857	129	12236
5185	158	9096
9589	96	477
10394	129	8875
14075	191	5825
9604	167	9195
12001	11	14415
14402	117	10560
7007	10	5882
9497	157	5184
4906	3	4275
11159	73	10394
4180	31	10912
697	50	10169
12884	12	3471
166	191	4398
9562	133	10537
12547	3	11406
10263	6	1908
12037	186	8667
7306	4	763
7901	11	1705
11048	59	4567
2488	31	113
8300	7	377
11666	96	2068
5229	9	7518
6822	3	8175
12118	170	4330
587	128	9567
11223	9	11494
9640	89	10656
4076	10	11969
977	154	548
1473	149	2038
836	128	2695
1592	53	9074
8039	158	9181
3690	10	3849
9910	186	8667
2497	199	11687
11937	72	6660
12556	3	3387
2241	50	10169
4160	149	1101
3929	9	1940
5723	173	8082
12943	59	11639
5353	71	9163
9932	201	3710
4163	93	1564
8419	129	2252
10594	83	9573
5448	50	10169
4583	4	1281
7803	68	10045
12470	96	6162
10307	189	266
4591	40	44
826	191	4398
4695	209	5588
5800	186	8667
14204	126	14204
9517	158	6338
13390	9	5339
1661	145	8075
1022	113	7398
13980	13	9516
965	191	4398
1798	168	10537
10394	163	13388
9788	140	11219
7464	200	4695
2870	191	10490
10891	11	72
10613	4	2923
11714	190	11451
11206	192	11222
9040	12	8580
11989	129	11216
9490	96	10394
9771	140	13954
12320	206	9837
7804	79	8296
10888	96	6122
3084	4	8321
7867	6	13715
5912	157	6140
5671	12	6264
5148	10	8046
1823	96	8483
3878	14	10448
3806	89	11315
11687	209	1138
7699	12	11332
148	191	1267
6791	205	7203
5262	3	9812
3990	10	10836
5364	9	10612
4334	4	12884
12620	89	11315
7824	96	10394
6584	87	4464
2404	10	11835
1297	5	7055
11181	4	10324
5093	11	5845
375	191	4398
3986	209	8209
9717	108	8231
9738	12	4841
10779	4	4297
4820	11	13966
4392	156	13931
6596	5	7055
12438	96	9065
6825	61	13581
2590	44	2089
12398	87	5050
4392	156	466
77	12	3610
12153	9	12540
7284	10	1750
9119	12	10365
12735	205	14344
1483	149	9526
4419	66	10537
4476	10	6669
7476	148	8500
752	68	11022
12425	96	8483
10804	191	4398
9600	154	3893
9994	87	1961
6400	10	5098
10279	96	8499
9321	14	10864
12549	3	10473
6194	89	10656
8736	85	13467
12520	32	10909
3292	113	6771
1967	33	12646
13075	74	3931
4835	68	6813
6141	6	13121
6371	199	11687
1517	9	10958
10223	50	10169
10045	93	839
2217	190	14329
197	183	3078
13360	129	9829
10821	149	9775
5546	100	5121
3719	10	3663
8451	96	9103
11950	13	3715
11773	47	898
5935	32	2266
11906	198	2429
9198	19	4427
11339	68	8540
8106	9	1232
7417	227	12772
10041	49	7272
8566	9	11340
10550	6	5814
5152	199	3986
9926	73	10394
11976	128	11728
6959	12	6262
2600	189	13126
3756	3	8543
7690	38	11316
4874	73	10394
11282	150	12028
953	10	3361
5958	10	3663
69	96	12984
9707	50	10169
7560	183	4385
12401	230	13250
1401	159	10075
739	68	2303
335	66	10537
8819	188	10394
3162	185	2804
12821	7	8668
3644	98	3162
9118	186	8667
827	96	9103
10482	99	9951
11387	10	11379
4401	3	13075
10998	13	13182
1570	10	2251
453	159	9911
6216	10	2305
11204	6	1064
5122	4	2908
8761	96	7396
8112	3	11678
11565	186	8667
13344	155	5808
2721	11	10248
2675	191	4398
8775	149	5128
3730	12	2602
11126	10	7905
10446	6	12416
5243	186	8667
4011	52	9131
8689	177	7245
3968	191	11858
3660	10	5961
4320	108	6611
4432	129	7750
5064	191	4398
7699	11	3692
3976	203	12943
1527	14	2181
7255	151	2360
3086	10	4543
11172	68	6433
13912	191	1259
12793	50	10169
9788	124	4277
4516	189	1131
8403	191	11869
5969	188	4460
6623	68	12050
3239	189	3962
8459	58	4425
14330	166	7790
2973	196	7838
1147	68	9808
9399	189	7922
1813	168	10537
7458	79	406
12780	86	8763
1441	230	10231
10834	12	3131
5288	10	830
14254	162	6598
11063	96	10801
12540	4	11092
10446	7	12063
3275	11	12468
4819	85	4499
4644	148	4753
13390	10	10105
11314	78	10537
6448	180	8360
12694	85	8435
7493	3	14413
3981	78	10537
2834	9	11181
3584	190	1511
11649	96	11515
4738	90	7791
11126	11	10323
7756	12	7529
10019	158	3682
12063	231	11348
1457	95	9534
4955	3	12868
2473	158	13342
3107	12	5592
4194	5	2994
7638	186	5422
6574	158	7667
2506	188	10394
9917	9	3582
2605	57	8330
6822	3	61
6530	129	12452
715	122	8923
13676	128	13675
1252	38	8072
3302	115	5549
5038	209	7256
4695	209	9169
544	188	5623
1218	79	11804
7123	85	6261
461	9	8430
2760	10	2914
2539	10	12969
6559	96	10394
2734	194	10801
9754	85	11147
11899	68	9159
8616	185	2518
8252	0	4311
9667	96	10801
4914	3	1306
6986	9	11342
7163	213	4603
8835	191	4398
8312	129	3311
4262	5	1038
2417	227	5149
10070	11	10183
7667	156	9694
6325	68	14253
11863	200	11687
14482	37	4355
6393	89	4942
5887	200	11687
9065	165	13438
3549	50	10169
5237	200	5038
7543	100	8083
6785	12	6321
10946	89	11315
9723	11	12063
2513	89	2288
7493	3	12071
9022	191	11858
387	54	2213
5730	61	1990
10081	200	11687
10990	189	12085
12081	106	6551
2498	50	10169
618	10	1522
13220	161	8125
1472	216	2949
11389	96	11515
8951	12	2041
4955	3	10784
4570	85	9771
2458	186	8667
12733	96	10801
5522	86	4355
1392	157	7667
4193	5	10531
4254	9	12058
11048	59	5961
7659	137	8060
10380	140	9028
11273	28	3691
5279	149	2881
5159	148	5613
8343	10	11971
9380	191	4398
5613	156	7090
3123	43	10537
9459	4	13938
9949	190	12301
1178	14	3716
2473	155	13340
5678	209	13018
5153	185	6238
7381	109	4097
348	115	608
6314	41	11853
7524	212	7098
8972	10	6527
8628	10	5198
11847	153	13339
9881	68	10073
13096	132	10537
2302	106	14120
837	14	3384
10431	166	12984
5907	10	2720
14299	125	13152
5936	10	5464
7395	223	3606
591	236	7577
6325	194	2958
9203	12	488
10686	48	700
1351	5	2484
5290	96	6530
6163	186	8667
5346	89	10098
3685	191	4398
4955	3	12780
1814	171	11650
792	131	4576
4723	3	1176
2648	11	368
8972	196	1553
10065	58	7358
1368	191	13865
4963	232	1178
10703	129	4962
12342	87	1947
8076	12	2469
12976	187	4355
6197	166	9788
3728	11	11571
8500	154	5932
10973	191	4398
10946	96	2195
3418	89	10695
3902	85	12424
9344	50	10169
5560	10	2647
3540	0	3378
5589	59	10201
567	196	7838
4643	149	6729
7919	115	12752
11425	96	8483
9955	102	12780
14329	29	1843
4183	68	3350
9833	227	4593
13291	85	1696
701	100	12364
8173	115	8496
5114	189	9085
12003	68	11357
9394	200	5038
11604	78	10537
403	190	10861
7960	100	14478
10124	10	7593
8249	212	8872
13197	58	7655
10177	209	8033
11875	9	7518
3721	11	12063
14153	23	2120
2297	59	10986
1094	52	5105
595	123	13131
3314	9	7967
6758	96	11515
11783	96	6567
3759	68	7794
11902	199	4695
6690	50	10169
13117	83	11327
7700	140	8792
8446	4	5099
12594	96	8499
638	9	1270
11377	85	8435
2990	10	12725
13915	37	6930
5038	209	3560
6695	188	10394
5464	191	11858
1717	93	7663
5020	131	6447
387	52	12483
4290	3	3004
13293	79	9271
7546	68	11627
3357	68	9711
2366	68	11701
13247	10	2366
6606	85	4658
4941	73	11989
2611	191	11251
12181	50	10169
81	196	7838
4884	3	11124
6923	158	6493
9710	68	8793
1301	159	2931
11687	209	8003
11687	209	6760
9788	140	2826
7967	4	11305
7802	11	72
2582	9	12011
9686	191	4398
4274	158	7625
2504	209	9336
802	199	3986
22	33	9076
10870	50	10169
7448	89	4942
11029	9	5273
10444	96	11502
13438	234	9248
11724	149	1341
5989	86	4355
1873	158	8039
3986	209	6915
9960	191	4398
2336	172	10394
698	52	969
7291	202	3532
12606	93	10037
2883	148	3682
600	10	8171
10224	129	13674
13320	85	9970
1762	58	4355
7575	96	8495
952	10	2755
1623	109	1622
2780	10	4142
12669	89	5347
2538	12	1543
1390	59	80
9309	89	3214
9885	154	4925
2840	12	8365
11716	191	923
3780	10	4953
9080	191	3882
11762	191	4512
12597	96	7396
560	63	10537
10969	96	9893
9565	176	9798
11774	187	8763
881	159	1951
10852	96	9145
881	159	5283
11270	96	11989
9686	10	6487
13589	149	14355
8689	177	11896
10394	124	13744
8500	157	7667
11558	95	3931
532	192	5861
10613	3	7445
922	68	1835
2026	85	9771
6261	140	12858
10625	4	7835
14359	183	397
11878	84	5266
8522	100	10144
12549	5	11827
809	191	159
8534	9	7493
6822	3	3185
11411	11	6323
4695	209	10623
9413	68	5862
7247	12	5573
9905	137	7885
4521	9	12575
5169	62	177
9063	12	8976
2357	191	4398
13057	114	4893
7759	168	10537
8034	152	8500
13726	93	839
977	154	10876
13182	3	11027
4114	194	10801
2750	186	8667
522	10	11834
10365	10	9007
10380	140	9551
5038	209	8840
2000	12	1869
104	68	5360
10632	196	7838
8347	129	5468
13050	114	4890
11952	3	7727
7743	19	4427
12646	11	4063
1696	140	732
9534	140	9588
12507	149	2851
6114	10	4927
10797	12	7287
8237	191	4512
10307	9	6822
53	50	10169
1108	89	4942
6612	10	4932
7322	192	2003
6417	186	8667
8334	191	4443
10183	89	3227
5552	10	8127
8645	95	9909
11868	10	5034
3885	68	1209
755	85	9771
13337	154	10562
6106	189	14382
9667	96	6538
5480	87	2577
2756	9	1351
13415	234	5167
7317	85	3134
3986	209	8794
1186	129	1199
7038	96	13185
607	148	977
14035	10	5523
4795	85	1777
869	191	11858
4274	158	2924
394	144	6937
12451	149	1164
715	19	4427
1326	5	2067
12552	3	4572
4906	3	10628
4298	10	5447
14438	171	8359
2612	68	2682
1530	191	13325
5395	198	6896
11662	4	2951
8500	154	2707
3080	52	9799
4715	88	6519
7129	166	8161
4963	232	12462
4432	27	13185
11952	5	11096
5426	190	14378
9576	10	3629
9600	154	5050
5912	156	5147
5159	11	4131
2312	191	4398
11119	189	9958
9800	3	6218
9786	236	7577
1924	188	4460
2949	200	4695
8581	191	6123
12547	3	3632
7954	102	13966
14107	128	14106
11028	10	3737
7555	199	11687
10814	218	14322
6923	157	11850
7051	230	7724
1751	10	11748
13074	92	9120
13563	191	13325
1009	94	902
13544	50	10169
1911	9	9459
8553	129	7780
10759	85	7792
13776	127	12947
5497	11	12518
10602	89	10656
5123	85	8397
13577	11	5585
9890	85	823
2701	9	5108
2951	185	6564
5566	89	4942
444	149	3265
11567	73	11989
5646	95	3931
8899	131	4576
4695	209	802
9201	19	4427
4666	3	827
4718	59	12572
1095	191	13865
8990	188	10394
5316	9	3084
12780	99	9769
327	196	7838
567	68	8152
10994	4	14005
7490	68	11053
9517	157	11847
7724	191	1370
107	148	8500
10394	124	13881
12463	96	6122
11188	85	6888
4886	208	4887
11418	203	1796
13163	85	9771
9516	4	8401
14227	22	10394
351	14	4555
7965	4	10596
9425	97	10394
13402	234	11088
10337	96	13185
3021	0	7098
3716	12	2418
613	171	14384
2770	68	12620
46	189	4150
6694	9	10580
3480	223	3481
13339	157	13711
1108	85	9036
5425	46	10537
3984	191	11251
10464	33	6707
8615	188	6531
6506	96	8568
6865	199	5038
8645	14	1688
5817	44	6490
10834	187	4355
3400	11	12514
9439	10	4543
5413	188	11316
9166	11	6459
7999	6	6997
4460	124	12849
4312	85	9771
5482	95	3931
11117	186	8667
12477	142	8667
2476	31	10686
3850	199	5038
363	9	5370
10869	3	6002
10455	96	9207
5568	229	6651
8018	10	11250
7121	163	9195
12565	48	178
12558	5	11111
12039	195	14356
5038	209	6777
2849	115	9979
13986	37	4355
1981	186	8667
9419	186	8667
12612	14	6866
2334	59	12568
139	99	13107
9397	44	4441
9200	16	6044
5681	199	5038
4695	209	12865
569	70	5381
1786	89	11315
4963	10	3664
6589	108	6551
10318	158	3467
8679	73	9788
3460	10	5186
12905	200	4695
11335	1	12405
9645	10	9935
6768	85	10567
11102	7	9872
9527	85	8435
10058	163	13388
12897	3	5097
7649	9	10282
5271	4	10738
11998	189	11577
7714	71	8921
5257	4	11006
9861	58	11645
4551	70	3417
10093	191	10351
8500	154	2759
2400	200	11687
10183	83	824
5092	88	10849
12557	3	6476
13389	162	4091
842	85	8687
14090	131	4372
1297	5	2484
6893	200	3986
10842	33	5842
11515	122	1504
9625	73	9788
14070	178	1022
2383	157	977
10597	189	7863
13307	190	11420
12071	89	10656
451	68	6736
11160	89	5162
4285	9	5370
4895	12	5988
6952	108	2958
5168	11	12637
11589	12	8365
6940	89	10695
11685	93	12297
5249	68	13105
5907	10	6212
8267	9	12485
3421	12	11201
10355	4	7869
3652	5	2066
2091	196	7838
9163	196	7838
2233	10	7565
5107	10	7113
8523	123	4355
13110	85	10380
10023	235	12748
5230	209	2649
4314	189	4150
1231	6	175
12961	127	12947
9846	110	9990
12143	10	7079
5271	5	4138
5308	85	4499
3780	10	7113
5187	149	5186
10884	93	10037
4482	156	793
10221	10	11387
13175	85	12772
10349	3	9812
3792	12	8865
5182	10	8937
4185	70	10411
1907	47	5697
2923	12	14015
5418	10	9615
9991	112	8572
2820	191	733
11935	191	11681
6350	10	4059
11822	96	13185
315	15	786
699	68	7399
5936	9	12484
5402	64	7532
4043	200	5038
10348	3	4179
9155	230	11899
10312	105	12679
2638	157	8500
9869	177	7275
7869	68	6845
8557	50	10169
3872	89	11859
12006	105	3512
921	9	4352
3981	14	2746
10870	48	5205
9106	12	3772
8689	47	1992
2469	10	10360
9063	9	11342
3063	203	9131
